"file_path","caption","training_caption"
"./images/73. autoespar_toyota_toyotathon_raize_cuota_diaria_17_80.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Raize. Promotional banner for the Toyota Raize car with a daily payment offer starting from S/ 17.80, available until December 2025. engine or powertrain: 1.2 MT versión 1621. transmission: MT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF modelo RAIZE 1.2 MT (2026) PLATA METÁLICO, versión 1621. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 10.99%, TCEA referencial: 13.80%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota diaria desde S/ 17.80, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Raize, 2 MT versión 1621, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/74. autoespar_toyota_toyotathon_yaris_cuota_diaria_19_90.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Yaris. Promotional banner for Toyota Yaris showcasing a daily payment plan starting from S/19.90, with the first payment due in 2026, set against a festive background. engine or powertrain: 1.3 M/T versión 1610. transmission: M/T. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF modelo YARIS 1.3 M/T (2026) PLATA METALICO, versión 1610. Año modelo 2026. Bajo la estructura: CI 35% - 48 cuotas mensuales TEA referencial: 12.99%, TCEA referencial: 15.87%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota diaria desde S/ 19.90, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Yaris, 3 M/T versión 1610, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/75. autoespar_toyota_toyotathon_rush_cuota_diaria_24_20.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Rush. Red Toyota SUV with daily payment offer from Autoespar, starting at S/ 24.20, with first payment in 2026. engine or powertrain: 1.5 FULL MT versión 1115. transmission: MT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF modelo RUSH 1.5 FULL MT (2026) ROJO MICA METÁLICO, versión 1115. Año modelo 2026. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 10.99%, TCEA referencial: 13.80%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota diaria desde S/ 24.20, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Rush, 5 FULL MT versión 1115, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/76. autoespar_toyota_toyotathon_corolla_cross_cuota_diaria_26_50.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Corolla Cross. Promotional banner for Toyota Corolla Cross, offering a daily payment plan starting from S/ 26.50, with the first payment due in 2026. Features a festive design with a man in a Santa hat. engine or powertrain: 2.0 FULL CVT versión 1933. transmission: CVT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF modelo COROLLA CROSS 2.0 FULL CVT (2025) BLANCO PERLADO, versión 1933. Año modelo 2025. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 10.99%, TCEA referencial: 13.80%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota diaria desde S/ 26.50, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Corolla Cross, Features a festive design with a man in a Santa hat, 0 FULL CVT versión 1933, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/77. autoespar_toyota_toyotathon_avanza_cuota_diaria_20_60.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Avanza. Promotional banner for the Toyota Avanza, offering a daily payment plan starting from S/ 20.60, with the first payment due in 2026. Features festive design with a car and gifts. engine or powertrain: 1.5 MT versión 1790. transmission: MT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF modelo AVANZA 1.5 MT (2026) ROJO MICA METÁLICO, versión 1790. Año modelo 2026. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 10.99%, TCEA referencial: 13.80%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota diaria desde S/ 20.60, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Avanza, Features festive design with a car and gifts, 5 MT versión 1790, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/78. autoespar_toyota_toyotathon_yaris_cross_cuota_739.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Yaris Cross. A promotional banner for the Toyota Yaris Cross, featuring a festive theme with a price starting from S/ 739 per month, and a special offer to pay the first monthly payment in 2026. engine or powertrain: 1.5 FULL D-LUX CVT versión 1323. transmission: CVT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF modelo YARIS CROSS 1.5 FULL D-LUX CVT (2025) PLATA METALICO, versión 1323. Año modelo 2025. Bajo la estructura: CI 35% - 48 cuotas mensuales TEA referencial: 10.99%, TCEA referencial: 13.80%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota mensual desde S/ 739, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Yaris Cross, Yaris, 5 FULL D-LUX CVT versión 1323, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/79. autoespar_toyota_toyotathon_rush_cuota_749.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Rush. A red Toyota Rush SUV is displayed in a festive advertisement for the Toyota Tathon 2025, with a man standing next to it and a woman in the background. The ad offers a monthly payment of S/ 749 and a first payment in 2026. engine or powertrain: 1.5 FULL MT versión 1115. transmission: MT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF modelo RUSH 1.5 FULL MT (2026) ROJO MICA METÁLICO, versión 1115. Año modelo 2026. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 10.99%, TCEA referencial: 13.80%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota mensual desde S/ 749, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Rush, A red Toyota Rush SUV is displayed in a festive advertisement for the Toyota Tathon 2025, with a man standing next to it and a woman in the background, 5 FULL MT versión 1115, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy"
"./images/80. autoespar_toyota_toyotathon_avanza_taxi_cuota_diaria_60.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Avanza. A promotional banner for the Toyota Tathon 2025 event, featuring a man standing next to a green Toyota Avanza taxi, with a focus on a financing offer starting from 60 per day. dealer: Autoespar. campaign: DISFRUTA EL TOYOTATHON 2025 - EMPRENDE AHORA. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Cuotas mensuales solo aplica con financiamiento MAF, bajo: CI 25% - Plazo 60M - TEA 27.99% - Seguro pérdida Total y GPS Básico - Seguro de desgravamen - Sin periodo de gracia. Vigencia del 01 al 31 de Diciembre del 2025 - Autoespar S.A. / Ruc N° 20100821371. campaign details: Como si pagaras desde S/ 60 diarios, Paga tu primera cuota en el 2026, GNV, GLP. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Avanza, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/81. autoespar_toyota_toyotathon_corolla_cross_bono_4500.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Corolla Cross. A poster for Toyota's 2025 Toyotathon with a man standing next to a car and a large sign that says ""Bono de DSCT. Hasta $ 4,500. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Bono MAF aplica para colocación bajo tarifario regular, en caso de acceder a la operación debe contar con un plazo de financiamiento desde 36 hasta 60 meses, de acogerse a un plazo menor se aplicará la TEA según tarifario. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Bono de dsct. hasta $ 4,500, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Corolla Cross, A poster for Toyota's 2025 Toyotathon with a man standing next to a car and a large sign that says ""Bono de DSCT, Hasta small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal"
"./images/82. autoespar_toyota_toyotathon_avanza_bono_3000.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Avanza. A red Toyota Avanza car is displayed in a festive setting with a promotional banner for a discount up to $3,000 and a special offer to pay the first installment in 2026. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Bono MAF aplica para colocación bajo tarifario regular, en caso de acceder a la operación debe contar con un plazo de financiamiento desde 36 hasta 60 meses, de acogerse a un plazo menor se aplicará la TEA según tarifario. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Bono de dsct. hasta $ 3,000, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Avanza, A red Toyota Avanza car is displayed in a festive setting with a promotional banner for a discount up to and a special offer to pay the first installment in 2026, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks"
"./images/83. autoespar_toyota_toyotathon_raize_bono_3500.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Raize. A poster for Toyota's 2025 event with a silver car and a family in front of a Christmas tree. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Bono MAF aplica para colocación bajo tarifario regular, en caso de acceder a la operación debe contar con un plazo de financiamiento desde 36 hasta 60 meses, de acogerse a un plazo menor se aplicará la TEA según tarifario. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Bono de dsct. hasta $ 3,500, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Raize, A poster for Toyota's 2025 event with a silver car and a family in front of a Christmas tree, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/84. autoespar_toyota_toyotathon_corolla_cross_hibrido_bono_3000.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Corolla Cross. A promotional banner for the Toyota Corolla Cross hybrid electric vehicle, featuring a $3,000 supervalorization bonus and a 7.99% preferential interest rate, set against a festive urban backdrop. engine or powertrain: Híbrido Eléctrico. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - HÍBRIDO AUTO-RECARGABLE. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Bono de supervalorización MAF aplica para En Parte De Pago. TEA referencial: 7.99%, TCEA referencial: 10.69%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Bono de supervalorización $ 3,000, Tasa preferencial 7.99%, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Corolla Cross, A promotional banner for the Toyota Corolla Cross hybrid electric vehicle, featuring a supervalorization bonus and a % preferential interest rate, set against a festive urban backdrop, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area"
"./images/85. autoespar_toyota_toyotathon_yaris_cross_hibrido_bono_4850.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Yaris Cross. A poster for the Toyota Yaris Cross hybrid electric car with a man standing next to it. engine or powertrain: Híbrido Eléctrico. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - HÍBRIDO AUTO-RECARGABLE. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Bono MAF aplica para colocación bajo tarifario regular, en caso de acceder a la operación debe contar con un plazo de financiamiento desde 36 hasta 60 meses, de acogerse a un plazo menor se aplicará la TEA según tarifario. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Bono de dsct. hasta $ 4,850, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Yaris Cross, Yaris, A poster for the Toyota Yaris Cross hybrid electric car with a man standing next to it, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/86. autoespar_toyota_toyotathon_yaris_cross_hibrido_cuota_749.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Yaris Cross. A promotional banner for the Toyota Yaris Cross hybrid auto-rechargeable vehicle, offering a special deal with a starting monthly payment of S/ 749 and a 7.99% eco-friendly rate. engine or powertrain: 1.5 FULL HV CVT (monótono) versión 1322. transmission: CVT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - HÍBRIDO AUTO-RECARGABLE. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF, Yaris Cross 1.5 FULL HV CVT (monótono) (2026) PLATA METÁLICO 1322 Año del Modelo 2026. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 7.99%, TCEA referencial: 10.69%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota mensual desde S/ 749, Eco Tasa 7.99%, Paga tu primera cuota en el 2026, 3 años de GPS gratis, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Yaris Cross, Yaris, 5 FULL HV CVT (monótono) versión 1322, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/87. autoespar_toyota_toyotathon_rav4_hibrido_cuota_1199.jpg","AUTOESPAR automotive dealership marketing banner for Toyota RAV4. A promotional banner for the Toyota RAV4 hybrid auto-rechargeable vehicle, featuring a festive Christmas theme with a special offer starting from a monthly payment of 1,199 pesos with a 7.99% eco-friendly rate. engine or powertrain: HEV 2.5 4X2 FULL D-LUX CVT 1953. transmission: CVT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - HÍBRIDO AUTO-RECARGABLE. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF, RAV4 HEV 2.5 4X2 FULL D-LUX CVT (2026) GRIS OSCURO METALICO 1953 Año del Modelo 2026. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 7.99%, TCEA referencial: 10.69%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota mensual desde S/ 1,199, Eco Tasa 7.99%, Paga tu primera cuota en el 2026, 3 años de GPS gratis, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Rav4, 5 4X2 FULL D-LUX CVT 1953, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/88. autoespar_toyota_toyotathon_corolla_cross_hibrido_cuota_869.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Corolla Cross. A poster for the Toyota Corolla Cross hybrid electric vehicle with a price of 869. engine or powertrain: HV 1.8 FULL CVT 1985. transmission: CVT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - HÍBRIDO AUTO-RECARGABLE. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF, COROLLA CROSS HV 1.8 FULL CVT (2026) GRIS OSCURO METALICO 1985 Año del Modelo 2026. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 7.99%, TCEA referencial: 10.69%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota mensual desde S/ 869, Eco Tasa 7.99%, Paga tu primera cuota en el 2026, 3 años de GPS gratis, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Corolla Cross, A poster for the Toyota Corolla Cross hybrid electric vehicle with a price of 869, 8 FULL CVT 1985, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/89. autoespar_toyota_toyotathon_raize_cuota_519.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Raize. Promotional banner for the Toyota Raize car with a monthly payment starting from S/ 519, available for purchase in December 2025. engine or powertrain: 1.2 MT versión 1621. transmission: MT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF modelo RAIZE 1.2 MT (2026) PLATA METÁLICO, versión 1621. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 10.99%, TCEA referencial: 13.80%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota mensual desde S/ 519, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Raize, 2 MT versión 1621, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/90. autoespar_toyota_toyotathon_corolla_cross_cuota_819.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Corolla Cross. Promotional banner for Toyota Corolla Cross 2025, offering a monthly payment starting from S/ 819 and a first payment in 2026. engine or powertrain: 2.0 FULL CVT versión 1933. transmission: CVT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF modelo COROLLA CROSS 2.0 FULL CVT (2025) BLANCO PERLADO, versión 1933. Año modelo 2025. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 10.99%, TCEA referencial: 13.80%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota mensual desde S/ 819, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Corolla Cross, 0 FULL CVT versión 1933, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/91. autoespar_toyota_toyotathon_avanza_cuota_639.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Avanza. A promotional banner for the Toyota Avanza, featuring a festive theme with Christmas decorations, a car, and a person in a Santa hat. The banner advertises a monthly payment starting from S/ 639 and a special offer to pay the first installment in 2026. engine or powertrain: 1.5 MT versión 1790. transmission: MT. dealer: Autoespar. campaign: ÚLTIMO MES DEL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF modelo AVANZA 1.5 MT (2026) ROJO MICA METÁLICO, versión 1790. Año modelo 2026. Bajo la estructura: CI 35% - 48 cuotas mensuales. TEA referencial: 10.99%, TCEA referencial: 13.80%. Campaña disponible del 1 al 31 de Diciembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Cuota mensual desde S/ 639, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Avanza, A promotional banner for the Toyota Avanza, featuring a festive theme with Christmas decorations, a car, and a person in a Santa hat, 5 MT versión 1790, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high"
