source_path,prepared_path,caption_path,caption,training_caption
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/43. autoespar_toyota_cyber_descuentazos_rush_livestream.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_049.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_049.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Rush. A vibrant digital banner for a Toyota dealership event, featuring a silver Toyota Rush SUV, promoting a live stream of a ""Cyber Descuentazos"" sale on Wednesday, November 21st, starting at 4 PM at the Plaza Norte location. The event is live on TikTok. dealer: Autoespar S.A.. campaign: CYBER DESCUENTAZOS. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. campaign details: Live Stream en vivo por TikTok este Miércoles 21 desde las 4 PM en Sede Plaza Norte. Encuentra el Toyota ideal para ti.. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Rush, A vibrant digital banner for a Toyota dealership event, featuring a silver Toyota Rush SUV, promoting a live stream of a sale on Wednesday, November 21st, starting at 4 PM at the Plaza Norte location, The event is live on TikTok, clean promotional banner layout, vehicle-focused composition, bold red"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/44. autoespar_toyota_cyber_descuentazos_agya_livestream.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_050.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_050.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Agya. Promotional banner for a live stream event at Autoespar, featuring a Toyota Agya car with a discount offer on February 20th at 4 PM. dealer: Autoespar S.A.. campaign: CYBER DESCUENTAZOS / EMPEZÓ EL TOYOTAAAZO. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. campaign details: Live Stream en vivo por TikTok este Martes 20 desde las 4 PM en Sede Fiori. Encuentra el Toyota ideal para ti.. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Agya, Promotional banner for a live stream event at Autoespar, featuring a Toyota Agya car with a discount offer on February 20th at 4 PM, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/45. autoespar_toyota_toyotaaazo_cambio_aceite_192.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_051.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_051.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Corolla Cross. A banner advertisement for Toyota's summer service promotion, featuring a white Toyota Corolla Cross, a 5W30 semi-synthetic motor oil, and a call to action for scheduling a service appointment. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - CON LOS REALES PRECIAZOS. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imágenes referenciales. Promoción válida en Autoespar Toyota, válido hasta el 31 de Enero. Precio de los repuestos varia acorde El servicio se realiza con aceite de Cilindro(10w30 - 5w30 - 15w40) . al modelo del auto. Autoespar S.A. - Ruc N°: 20100821371. campaign details: Servicio de Cambio de Aceite 5W30 desde S/ 192 INC. IGV, Aceite de Motor Semisintético SAE 5W-30 API SP, El mejor servicio para tu Toyota, Agenda tu servicio de verano: 969 685 329, Toyota Repuestos Genuinos. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Toyota vehicle, A banner advertisement for Toyota's summer service promotion, featuring a white Toyota Corolla Cross, a 5W30 semi-synthetic motor oil, and a call to action for scheduling a service appointment, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/46. autoespar_toyota_toyotaaazo_mantenimiento_taxi_bono_30.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_052.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_052.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Yaris. Promotional banner for Toyota AAAZ offering a $30 discount on maintenance services for taxi drivers, valid on Mondays and Tuesdays, with a contact number for scheduling. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - CON LOS REALES PRECIAZOS. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Promoción válida en Autoespar Toyota, válido hasta el 31 de Enero. Aplica siempre y cuando se muestre la credencial o perfil del conductor. El precio de los servicios puede variar acorde al modelo. Autoespar S.A. - Ruc N°: 20100821371. campaign details: Ahorra al máximo en tus mantenimientos, Todos los lunes y martes, Bono de descuento S/ 30 (Cambio de aceite, Revisión de Frenos, Balanceo), Beneficio exclusivo para conductores de aplicativo mostrando tu credencial o perfil de conductor, Agenda tu servicio de verano: 969 685 329. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Toyota vehicle, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/47. autoespar_toyota_toyotaaazo_parquecanete_17_18_enero.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_053.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_053.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Raize, Corolla Cross Híbrido Eléctrico. A promotional banner for a Toyota dealership event, featuring two people standing next to a blue Toyota RAIZE and a silver Toyota Corolla Cross, with the text ""EMPEZÓ EL TOYOTAAAZO"" and ""EMPIEZA EL AÑO CON UN CARRAAZO"" in the background. The event is scheduled from January 17 to 18. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - EMPIEZA EL AÑO CON UN CARRAAAZO. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. campaign details: Encuentra el Toyota ideal para ti desde el Sábado 17 al 18 de Enero en ParqueCañete. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Toyota vehicle, A promotional banner for a Toyota dealership event, featuring two people standing next to a blue Toyota RAIZE and a silver Toyota Corolla Cross, with the text and in the background, The event is scheduled from January 17 to 18, clean promotional banner layout, vehicle-focused composition, bold red"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/48. autoespar_toyota_toyotaaazo_yaris_bono_2000.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_054.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_054.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Yaris. A vibrant banner for a Toyota Yaris car promotion, featuring a woman with luggage, a historic building, and a sunny sky. The text reads ""EMPEZÓ EL TOYOTAAAZO"" and offers a discount up to $2,000. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - EMPIEZA EL AÑO CON UN CARRAAAZO. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF. Campaña disponible del 1 al 31 de Enero del 2026. - Autoespar S.A.. campaign details: Bono de dsct. hasta $ 2,000, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Yaris, A vibrant banner for a Toyota Yaris car promotion, featuring a woman with luggage, a historic building, and a sunny sky, The text reads and offers a discount up to A, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/49. autoespar_toyota_toyotaaazo_rush_bono_1500.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_055.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_055.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Rush. A vibrant banner for a Toyota car promotion, featuring a red SUV, a family, and a castle-like background. The text ""EMPEZÓ EL TOYOTAAAZO"" and ""EMPIEZA EL AÑO CON UN CARRAAZO"" are prominent, along with a discount offer of up to $1,500. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - EMPIEZA EL AÑO CON UN CARRAAAZO. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF. Campaña disponible del 1 al 31 de Enero del 2026. - Autoespar S.A.. campaign details: Bono de dsct. hasta $ 1,500, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Rush, A vibrant banner for a Toyota car promotion, featuring a red SUV, a family, and a castle-like background, The text and are prominent, along with a discount offer of up to A, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/50. autoespar_toyota_toyotaaazo_avanza_bono_2500.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_056.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_056.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Avanza. A vibrant banner for a Toyota vehicle promotion, featuring a black SUV, a lighthouse, and a family, with a discount offer of up to $2,500. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - EMPIEZA EL AÑO CON UN CARRAAAZO. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF. Campaña disponible del 1 al 31 de Enero del 2026. - Autoespar S.A.. campaign details: Bono de dsct. hasta $ 2,500, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Avanza, A vibrant banner for a Toyota vehicle promotion, featuring a black SUV, a lighthouse, and a family, with a discount offer of up to A, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/51. autoespar_toyota_toyotaaazo_corolla_cross_bono_2250.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_057.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_057.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Corolla Cross. A vibrant banner for a Toyota Corolla Cross promotion, featuring a couple with luggage, a sunny backdrop, and a discount offer of up to $2,250. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - EMPIEZA EL AÑO CON UN CARRAAAZO. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF. Campaña disponible del 1 al 31 de Enero del 2026. - Autoespar S.A.. campaign details: Bono de dsct. hasta $ 2,250, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Corolla Cross, A vibrant banner for a Toyota Corolla Cross promotion, featuring a couple with luggage, a sunny backdrop, and a discount offer of up to A, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/52. autoespar_toyota_toyotaaazo_raize_bono_2250.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_058.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_058.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Raize. A vibrant banner for a Toyota RAIZE car promotion, featuring a woman in a blue car, a rustic house, and a sun-drenched landscape. The ad offers a discount up to $2,250 and includes logos for Toyota Life, MAF, and a 10-year warranty. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - EMPIEZA EL AÑO CON UN CARRAAAZO. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF. Campaña disponible del 1 al 31 de Enero del 2026. - Autoespar S.A.. campaign details: Bono de dsct. hasta $ 2,250, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Raize, A vibrant banner for a Toyota RAIZE car promotion, featuring a woman in a blue car, a rustic house, and a sun-drenched landscape, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/53. autoespar_toyota_toyotaaazo_agya_bono_1500.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_059.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_059.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Agya. A vibrant promotional banner for Toyota, featuring a silver Toyota Agya SUV, a woman in a tropical setting, and a discount offer of up to $1,500. The banner is designed for a car financing campaign available from January 1 to January 31, 2026. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - EMPIEZA EL AÑO CON UN CARRAAAZO. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuota sujeto a financiamiento MAF. Campaña disponible del 1 al 31 de Enero del 2026. - Autoespar S.A.. campaign details: Bono de dsct. hasta $ 1,500, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Agya, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/54. autoespar_toyota_toyotaaazo_pack_ahorrador_avanza_246.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_060.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_060.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Avanza. A promotional banner for Toyota's summer maintenance offer, featuring a silver Toyota Avanza, motor oil, and an oil filter. The background shows a cityscape with a sunset, and the text emphasizes savings on maintenance. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - CON LOS REALES PRECIAZOS. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imágenes referenciales. Promoción válida en Autoespar Toyota, válido hasta el 31 de Enero. Precio de los repuestos varia acorde El servicio se realiza con aceite de Cilindro(10w30 - 5w30 - 15w40) . al modelo del auto. Autoespar S.A. - Ruc N°: 20100821371. campaign details: Ahorra al máximo en tus mantenimientos, Desde S/ 246 INC. IGV, PACK AHORRADOR (Pack Aceite + Filtros, Dianóstico General), Este verano, tu Toyota está listo para trabajar, Agenda tu servicio de verano: 969 685 329. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Avanza, A promotional banner for Toyota's summer maintenance offer, featuring a silver Toyota Avanza, motor oil, and an oil filter, The background shows a cityscape with a sunset, and the text emphasizes savings on maintenance, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/55. autoespar_toyota_toyotaaazo_rush_taxi_62_diarios.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_061.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_061.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Rush. A vibrant green banner advertisement for Toyota, featuring a silver SUV and a smiling woman, promoting a car financing offer starting at 62 per day. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - Emprende con un Carraazo. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuotas mensuales solo aplica con financiamiento MAF, bajo: CI 35% - Plazo 60M - TEA 27.99% - Seguro pérdida Total y GPS Básico - Seguro desgravamen - Sin periodo de gracia. Vigencia del 01 al 31 de Enero del 2026 - Autoespar S.A.. campaign details: Como si pagaras desde S/ 62 diarios, GNV, GLP, Taxi. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Rush, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/56. autoespar_toyota_toyotaaazo_servicio_helado_artika.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_062.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_062.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Agya. A vibrant promotional banner for Toyota, featuring a summer service campaign. It showcases an orange Toyota vehicle with its hood open, being serviced by a technician. The banner includes a large ice cream cone graphic and text encouraging customers to claim an Artika ice cream for each service at Autoespar workshops. The background is a clear blue sky, and the layout is dynamic with a mix of red, white, and orange colors. The Toyota logo and a 10-year warranty badge are visible, along with. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - CON LOS REALES PRECIAZOS. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen Referencial. Se hará entrega de helados Artika por cada servicio facturado. La cantidad de helado varia acorde al monto. Promoción válida del 02/01/2026 al 31/01/2026 Precio varía según modelo. Autoespar S.A. - Ruc N°: 20100821371, Aplica T&C. campaign details: Arrancamos el verano con sorpresas para tu Toyota, Reclama tu helado Artika por cada servicio que realices en los talleres de Autoespar, Agenda tu servicio de verano: 969 685 329. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Toyota vehicle, A vibrant promotional banner for Toyota, featuring a summer service campaign, It showcases an orange Toyota vehicle with its hood open, being serviced by a technician, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/57. autoespar_toyota_toyotaaazo_yaris_taxi_57_diarios.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_063.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_063.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Yaris. A vibrant social media ad for Toyota, featuring a man standing next to a silver Toyota Yaris taxi on a beach, promoting a financing offer starting at 57 pesos per day. dealer: Autoespar S.A.. campaign: EMPEZÓ EL TOYOTAAAZO - Emprende con un Carraazo. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuotas mensuales solo aplica con financiamiento MAF, bajo: CI 20% - Plazo 60M - TEA 27.99% - Seguro pérdida Total y GPS Básico - Seguro desgravamen - Sin periodo de gracia. Vigencia del 01 al 31 de Enero del 2026 - Autoespar S.A.. campaign details: Como si pagaras desde S/ 57 diarios, GNV, GLP, Taxi. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Yaris, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/58. autoespar_toyota_toyotaaazo_avanza_taxi_60_diarios.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_064.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_064.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Avanza. A vibrant yellow banner advertisement for Toyota, featuring a smiling man standing next to a green Toyota Avanza taxi, with the slogan ""Emprende con un Carnazo"" and a special offer of ""Desde s/ 60 diarios. dealer: Autoespar. campaign: EMPEZÓ EL TOYOTAAAZO - Emprende con un Carraazo. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Cuotas mensuales solo aplica con financiamiento MAF, bajo: CI 25% - Plazo 60M - TEA 27.99% - Seguro pérdida Total y GPS Básico - Seguro desgravamen - Sin periodo de gracia. Vigencia del 01 al 31 de Enero del 2026 - Autoespar S.A.. campaign details: Como si pagaras desde S/ 60 diarios, GNV, GLP, Taxi. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Avanza, A vibrant yellow banner advertisement for Toyota, featuring a smiling man standing next to a green Toyota Avanza taxi, with the slogan and a special offer of ""Desde diarios, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy"
/content/dmc-tp3-gen-multimodal/data/car_campaign_lora/images/59. autoespar_toyota_toyotaaazo_lavado_salon_229.jpg,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_065.png,/content/dmc-tp3-gen-multimodal/diffusion_lora/prepared_dataset/autoespar_065.txt,"AUTOESPAR automotive dealership marketing banner for Toyota Corolla Cross. A banner advertisement for Toyota detailing a car wash service promotion. dealer: Autoespar. campaign: EMPEZÓ EL TOYOTAAAZO - CON LOS REALES PRECIAZOS. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Promoción válida en Autoespar Toyota, válido hasta el 31 de Enero. Precio del servicio varia acorde al modelo del auto. Autoespar S.A. - Ruc N°: 20100821371. campaign details: Deja tu Toyota reluciente, Limpieza que se nota cuidado que se siente, Lavado de salón desde S/ 229 INC. IGV, Agenda tu servicio de verano: 969 685 329. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Toyota vehicle, A banner advertisement for Toyota detailing a car wash service promotion, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
